filename,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023,paperId,citation
ICLR_2019_448_content.json,2019,Preferences Implicit in the State of the World,32.0,20.0,12.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2019_448_paper.json,0.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,36.0,7.0,0.0,48.0,3.0,11.0,2.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,37.0,162.0,39.0,1.0,4.0,8.0,14.0,13.0,5.0,5d60613c15de600dc321788b1953bf49f8eced50,8.0
ICLR_2019_287_content.json,2019,Feature-Wise Bias Amplification,32.0,10.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2019_287_paper.json,0.0,1.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,21.0,2.0,4.0,41.0,8.0,0.0,32.0,1.0,5.0,0.0,8.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,51.0,165.0,39.0,0.0,5.0,3.0,6.0,13.0,1.0,941ac3f9c1402bbbc1c61f328eb242e99cde5a43,3.0
ICLR_2019_317_content.json,2019,Dynamically Unfolding Recurrent Restorer: A Moving Endpoint Control Method for Image Restoration,43.0,11.0,2.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2019_317_paper.json,0.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,13.0,7.0,3.0,22.0,4.0,9.0,0.0,7.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,35.0,115.0,40.0,1.0,18.0,12.0,9.0,3.0,1.0,f2ef09c15eeb7d197c8ec23fb85ce3bf4be6bd63,12.0
ICLR_2019_52_content.json,2019,Directed-Info GAIL: Learning Hierarchical Policies from Unsegmented Demonstrations using Directed Information,27.0,8.0,5.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,8.0,6.67,good,ICLR_2019_52_paper.json,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,1.0,2.0,13.0,10.0,0.0,48.0,2.0,12.0,6.0,23.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,3.0,37.0,171.0,40.0,1.0,9.0,9.0,11.0,12.0,8.0,b43d8c8b25bc65cbf3097480e9000649c79b7a51,9.0
ICLR_2019_410_content.json,2019,A Generative Model For Electron Paths,36.0,17.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,8.0,4.0,8.0,6.67,good,ICLR_2019_410_paper.json,0.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,33.0,4.0,1.0,13.0,15.0,0.0,66.0,4.0,14.0,0.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,51.0,184.0,40.0,0.0,6.0,15.0,7.0,12.0,1.0,6e3e17ac9a5a25ca718bd2da025a7117c4f03634,15.0
ICLR_2019_399_content.json,2019,Minimal Random Code Learning: Getting Bits Back from Compressed Model Parameters,17.0,4.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Accept (Poster),Accepted,7.0,6.0,7.0,6.67,good,ICLR_2019_399_paper.json,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,28.0,0.0,1.0,15.0,10.0,0.0,40.0,2.0,5.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,32.0,123.0,40.0,0.0,3.0,7.0,22.0,9.0,8.0,90b60322be13e63c9903b40b3407861e001eba1d,7.0
ICLR_2019_303_content.json,2019,Learnable Embedding Space for Efficient Neural Architecture Compression,43.0,25.0,21.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Accept (Poster),Accepted,6.0,7.0,5.0,6.0,good,ICLR_2019_303_paper.json,1.0,2.0,0.0,2.0,3.0,0.0,1.0,7.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,31.0,6.0,3.0,26.0,11.0,2.0,88.0,6.0,27.0,2.0,22.0,0.0,1.0,1.0,1.0,5.0,6.0,5.0,3.0,37.0,252.0,40.0,1.0,11.0,11.0,12.0,5.0,0.0,8111960524288d0e33079be9249d73aab7667c85,11.0
ICLR_2019_32_content.json,2019,Disjoint Mapping Network for Cross-modal Matching of Voices and Faces,26.0,8.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,6.0,7.0,6.67,good,ICLR_2019_32_paper.json,0.0,1.0,2.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,25.0,4.0,3.0,31.0,7.0,0.0,76.0,2.0,20.0,2.0,21.0,0.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,104.0,285.0,41.0,1.0,9.0,9.0,13.0,11.0,4.0,4188f289eb85bb047dbbc15acbd79fae6abe25f5,9.0
ICLR_2019_26_content.json,2019,Augmented Cyclic Adversarial Learning for Low Resource Domain Adaptation,42.0,25.0,6.0,2.0,8.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,5.0,8.0,6.33,good,ICLR_2019_26_paper.json,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,31.0,2.0,0.0,27.0,12.0,1.0,21.0,0.0,16.0,8.0,8.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,35.0,141.0,41.0,3.0,12.0,16.0,7.0,4.0,3.0,653435e90a6dc9c331e03f70ed32906eb3f6810d,16.0
ICLR_2019_347_content.json,2019,Multilingual Neural Machine Translation With Soft Decoupled Encoding,25.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2019_347_paper.json,1.0,0.0,4.0,2.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,32.0,1.0,2.0,27.0,5.0,2.0,23.0,1.0,19.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0,124.0,41.0,0.0,10.0,14.0,11.0,7.0,5.0,be312e930f6739a709e60547aa0dfb9c3dc44497,14.0
ICLR_2019_6_content.json,2019,KnockoffGAN: Generating Knockoffs for Feature Selection using Generative Adversarial Networks,36.0,8.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Accept (Oral),Accepted,6.0,10.0,7.0,7.67,good,ICLR_2019_6_paper.json,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,4.0,24.0,7.0,1.0,55.0,6.0,25.0,7.0,15.0,1.0,9.0,1.0,5.0,4.0,1.0,3.0,2.0,52.0,226.0,41.0,2.0,11.0,8.0,11.0,12.0,1.0,7b767e7cb5b67589646f0c1162423ceeb2daa3a7,8.0
ICLR_2019_213_content.json,2019,Efficient Training on Very Large Corpora via Gramian Estimation,28.0,7.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Accept (Poster),Accepted,8.0,7.0,7.0,7.33,good,ICLR_2019_213_paper.json,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,18.0,4.0,1.0,25.0,7.0,2.0,47.0,5.0,14.0,3.0,8.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,2.0,93.0,223.0,41.0,1.0,10.0,12.0,11.0,7.0,2.0,88c31abd700b40e3237472f8c296365cd9f079b1,12.0
ICLR_2019_189_content.json,2019,Stochastic Gradient/Mirror Descent: Minimax Optimality and Implicit Regularization,39.0,14.0,11.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Accept (Poster),Accepted,5.0,7.0,5.0,5.67,good,ICLR_2019_189_paper.json,0.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,20.0,7.0,3.0,29.0,9.0,0.0,53.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,126.0,238.0,41.0,1.0,13.0,12.0,8.0,8.0,8.0,9a031b81d3f0075424b222ed0419a551d70cf353,12.0
ICLR_2019_127_content.json,2019,Emerging Disentanglement in Auto-Encoder Based Unsupervised Image Content Transfer,43.0,28.0,11.0,3.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accept (Poster),Accepted,6.0,6.0,6.0,6.0,good,ICLR_2019_127_paper.json,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,2.0,10.0,34.0,5.0,1.0,14.0,9.0,2.0,50.0,6.0,9.0,2.0,11.0,0.0,3.0,1.0,6.0,5.0,0.0,1.0,8.0,117.0,250.0,42.0,0.0,8.0,14.0,15.0,6.0,1.0,98f0f57e5c9425c81e24618b00b364bbcb61338b,14.0
ICLR_2019_304_content.json,2019,On the Sensitivity of Adversarial Robustness to Input Data Distributions,30.0,14.0,18.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,5.0,7.0,6.33,good,ICLR_2019_304_paper.json,0.0,1.0,3.0,2.0,1.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,30.0,3.0,2.0,59.0,4.0,2.0,56.0,2.0,12.0,3.0,12.0,3.0,0.0,0.0,4.0,1.0,0.0,6.0,2.0,79.0,250.0,42.0,1.0,13.0,7.0,14.0,6.0,1.0,508dad538d5c63eb6c07fd10794510357a951a58,7.0
ICLR_2019_76_content.json,2019,K for the Price of 1: Parameter-efficient Multi-task and Transfer Learning,33.0,14.0,7.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,7.0,8.0,7.0,good,ICLR_2019_76_paper.json,0.0,0.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,28.0,1.0,0.0,28.0,7.0,2.0,36.0,3.0,15.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,40.0,152.0,42.0,0.0,2.0,19.0,7.0,14.0,4.0,e685efa9ab0672bd83b01cc61e5cc753aa33db68,19.0
ICLR_2019_472_content.json,2019,Deep Skinny Neural Networks are not Universal Approximators,31.0,8.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,6.0,8.0,7.0,7.0,good,ICLR_2019_472_paper.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,3.0,1.0,47.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,74.0,168.0,43.0,2.0,4.0,16.0,10.0,11.0,6.0,6b7c16120ef3324bdca4b8433fb1f89c761e4dfc,16.0
ICLR_2019_119_content.json,2019,Learning to Design RNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,8.0,6.0,6.0,6.67,good,ICLR_2019_119_paper.json,1.0,2.0,4.0,4.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,34.0,3.0,6.0,16.0,14.0,3.0,52.0,3.0,15.0,7.0,13.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,28.0,169.0,43.0,1.0,5.0,7.0,18.0,10.0,3.0,60b115f0c1ea9565928ebced8d0606f4c31d6640,7.0
ICLR_2019_200_content.json,2019,Adversarial Imitation via Variational Inverse Reinforcement Learning,26.0,4.0,3.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,6.0,6.0,good,ICLR_2019_200_paper.json,3.0,0.0,5.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,5.0,0.0,18.0,17.0,0.0,29.0,1.0,8.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,32.0,125.0,43.0,1.0,9.0,11.0,12.0,11.0,2.0,3bfcfb31bf1079c2a2ec838c42e11733f451f022,11.0
ICLR_2019_267_content.json,2019,Adversarial Domain Adaptation for Stable Brain-Machine Interfaces,37.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,Accept (Poster),Accepted,9.0,5.0,7.0,7.0,good,ICLR_2019_267_paper.json,0.0,0.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,16.0,17.0,1.0,26.0,1.0,6.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,39.0,123.0,44.0,2.0,2.0,15.0,12.0,14.0,4.0,301201dc73384b9dbc45a02e69db95210f93e6b8,15.0
ICLR_2019_450_content.json,2019,Bayesian Prediction of Future Street Scenes using Synthetic Likelihoods,34.0,16.0,4.0,6.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Accept (Poster),Accepted,6.0,8.0,6.0,6.67,good,ICLR_2019_450_paper.json,0.0,0.0,5.0,3.0,0.0,2.0,1.0,10.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,45.0,0.0,0.0,10.0,4.0,0.0,43.0,2.0,18.0,3.0,19.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,31.0,143.0,44.0,1.0,12.0,11.0,12.0,9.0,0.0,1c57f1d3c1191df543f81fb56c2ec5ded1bc5488,11.0
ICLR_2019_356_content.json,2019,Multi-Domain Adversarial Learning,77.0,20.0,2.0,1.0,9.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,Accept (Poster),Accepted,5.0,8.0,6.0,6.33,good,ICLR_2019_356_paper.json,1.0,0.0,6.0,4.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,13.0,0.0,0.0,5.0,0.0,2.0,0.0,17.0,58.0,3.0,1.0,30.0,10.0,1.0,10.0,0.0,1.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,62.0,138.0,44.0,1.0,7.0,12.0,10.0,12.0,3.0,78e7507af6aa29d542eb4ee983a973157094b726,12.0
ICLR_2019_178_content.json,2019,Visual Explanation by Interpretation: Improving Visual Feedback Capabilities of Deep Neural Networks,33.0,12.0,0.0,3.0,2.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,8.0,5.0,4.0,5.67,good,ICLR_2019_178_paper.json,0.0,1.0,3.0,2.0,2.0,3.0,3.0,9.0,1.0,1.0,0.0,10.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,43.0,0.0,2.0,23.0,6.0,1.0,75.0,4.0,14.0,8.0,16.0,2.0,0.0,0.0,1.0,3.0,0.0,6.0,3.0,45.0,209.0,44.0,3.0,12.0,11.0,9.0,8.0,6.0,8d8bc608da14bc0ce32c3a5d1fdfbe037993626d,11.0
ICLR_2019_223_content.json,2019,Guiding Policies with Language via Meta-Learning,45.0,20.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,6.0,6.0,good,ICLR_2019_223_paper.json,1.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,22.0,0.0,2.0,22.0,16.0,1.0,37.0,3.0,22.0,4.0,13.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,83.0,214.0,44.0,1.0,10.0,10.0,9.0,15.0,4.0,34f5d2f039558ba0b6a5103553ad68321fa6eabd,10.0
ICLR_2019_128_content.json,2019,SGD Converges to Global Minimum in Deep Learning via Star-convex Path,37.0,17.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Accept (Poster),Accepted,8.0,6.0,5.0,6.33,good,ICLR_2019_128_paper.json,0.0,0.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,24.0,2.0,0.0,79.0,1.0,4.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,52.0,182.0,44.0,2.0,8.0,12.0,17.0,8.0,5.0,b4a4d4c12e49110176847baaf6dd88b0dfeed285,12.0
ICLR_2019_190_content.json,2019,Active Learning with Partial Feedback,29.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,6.0,7.0,6.67,good,ICLR_2019_190_paper.json,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,14.0,11.0,0.0,49.0,0.0,13.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,31.0,133.0,44.0,1.0,5.0,14.0,13.0,14.0,2.0,58c04126a5196deb57ae31d6174cd4aae154f138,14.0
ICLR_2019_363_content.json,2019,Learning to Describe Scenes with Programs,23.0,14.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,4.0,6.0,5.33,good,ICLR_2019_363_paper.json,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,20.0,0.0,1.0,4.0,5.0,2.0,45.0,2.0,13.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,127.0,44.0,0.0,10.0,16.0,12.0,8.0,4.0,58dcc24c63ed179d9a9b458d5f1284a7a297c5d6,16.0
ICLR_2019_173_content.json,2019,Learning Two-layer Neural Networks with Symmetric Inputs,42.0,18.0,16.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Accept (Poster),Accepted,7.0,6.0,7.0,6.67,good,ICLR_2019_173_paper.json,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,0.0,2.0,28.0,8.0,3.0,25.0,9.0,3.0,274.0,6.0,17.0,4.0,20.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0,355.0,742.0,45.0,5.0,9.0,17.0,8.0,6.0,3.0,40c36298ff685a0e1a2c83b52590250ed44664bd,17.0
ICLR_2019_117_content.json,2019,DHER: Hindsight Experience Replay for Dynamic Goals,20.0,5.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Accept (Poster),Accepted,6.0,6.0,7.0,6.33,good,ICLR_2019_117_paper.json,0.0,0.0,8.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,4.0,28.0,6.0,1.0,32.0,4.0,13.0,5.0,11.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,49.0,165.0,45.0,0.0,6.0,10.0,20.0,12.0,5.0,154a19b77f2302d6b9bab354d3160ef527d29f55,10.0
ICLR_2019_489_content.json,2019,Composing Complex Skills by Learning Transition Policies,39.0,24.0,5.0,6.0,4.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,9.0,7.0,7.67,good,ICLR_2019_489_paper.json,0.0,0.0,5.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,25.0,3.0,2.0,18.0,41.0,0.0,50.0,4.0,16.0,0.0,12.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,81.0,239.0,45.0,1.0,6.0,13.0,12.0,16.0,6.0,74e12851de2d542aa2aef7b8a39ef021a5802689,13.0
ICLR_2019_224_content.json,2019,AdaShift: Decorrelation and Convergence of Adaptive Learning Rate Methods,15.0,7.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,6.0,6.0,9.0,7.0,good,ICLR_2019_224_paper.json,2.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,21.0,3.0,2.0,33.0,3.0,0.0,60.0,3.0,9.0,6.0,8.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,92.0,232.0,46.0,2.0,12.0,14.0,15.0,5.0,3.0,9f88722cbc4107e3c3d0e1c7934cc7f1d5ae4fdb,14.0
ICLR_2019_198_content.json,2019,The Laplacian in RL: Learning Representations with Efficient Approximations,32.0,14.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Accept (Poster),Accepted,7.0,7.0,7.0,7.0,good,ICLR_2019_198_paper.json,0.0,0.0,6.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,24.0,6.0,3.0,26.0,7.0,1.0,54.0,2.0,25.0,1.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,77.0,225.0,47.0,1.0,6.0,8.0,12.0,20.0,4.0,af03168ecb019c4ba427b8386b9c0bc3695e917e,8.0
ICLR_2019_427_content.json,2019,DeepOBS: A Deep Learning Optimizer Benchmark Suite,54.0,20.0,10.0,6.0,6.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Accept (Poster),Accepted,6.0,7.0,6.0,6.33,good,ICLR_2019_427_paper.json,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,1.0,1.0,42.0,9.0,3.0,23.0,1.0,9.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,133.0,47.0,0.0,12.0,10.0,14.0,12.0,3.0,5794c7f8d703b91804c22f1ce37cb9288eaedc60,10.0
