filename,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023,paperId
ICLR_2019_442_content.json,2019,Adv-BNN: Improved Adversarial Defense through Robust Bayesian Neural Network,34,21,16,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_442_paper.json,0,1,7,0,1,3,4,3,2,1,0,4,2,0,0,0,1,0,3,32,2,1,16,10,5,36,1,7,4,12,0,1,1,1,0,0,1,6,30,134,109,3,25,28,31,28,9,c1f76891bdfa07d9a61ad11a15de13b139b20d2a
ICLR_2019_202_content.json,2019,LayoutGAN: Generating Graphic Layouts with Wireframe Discriminators,38,12,6,2,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_202_paper.json,0,0,5,0,2,0,0,6,0,0,0,4,0,0,1,0,1,0,6,25,2,1,16,12,0,30,0,3,0,4,0,1,1,1,1,1,1,1,51,126,110,0,13,25,49,29,20,f3f4e8f1871622bd937a592b23fa7cc0a41bfbe0
ICLR_2019_176_content.json,2019,Identifying and Controlling Important Neurons in Neural Machine Translation,38,18,8,1,2,2,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,10,6,7.67,good,ICLR_2019_176_paper.json,1,1,3,0,2,2,2,3,2,0,1,1,0,0,2,0,3,0,1,24,0,1,30,5,0,56,3,8,9,10,2,1,0,2,3,0,6,1,35,172,110,3,24,32,34,19,15,c5489d244bfc1e9b0d8c94bf6dd774ee1aca2def
ICLR_2019_315_content.json,2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution,28,14,8,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,9,7,7.33,good,ICLR_2019_315_paper.json,2,0,1,1,2,0,0,4,0,0,0,6,0,1,1,0,2,1,4,25,1,0,23,7,1,27,0,8,0,2,0,0,1,4,4,0,1,2,42,123,111,0,18,24,43,29,13,32b918246037976ba5f8363104ec042f56db42d6
ICLR_2019_387_content.json,2019,Variational Autoencoder with Arbitrary Conditioning,31,7,3,2,6,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_387_paper.json,5,0,4,0,2,3,2,7,0,1,0,9,1,1,4,1,0,0,4,44,10,8,31,15,2,54,4,31,4,16,3,2,4,0,2,2,3,5,81,277,112,1,23,36,33,21,6,c61b43acd00d73e58fade68b8eb7c3ae875fc60c
ICLR_2019_236_content.json,2019,Relaxed Quantization for Discretized Neural Networks,42,24,21,3,3,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_236_paper.json,0,0,0,2,1,4,2,6,0,0,1,11,4,0,3,1,1,1,5,42,2,1,26,17,1,41,2,16,0,2,4,1,2,1,0,2,5,1,42,166,113,0,22,39,27,28,8,cf441ce4728e96bd91244059975502c39027af43
ICLR_2019_84_content.json,2019,CEM-RL: Combining evolutionary and gradient-based methods for policy search,31,16,18,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_84_paper.json,2,1,8,4,1,0,0,2,0,1,0,2,1,3,4,0,5,4,2,40,6,1,45,16,1,29,2,13,4,5,2,1,3,0,3,4,1,9,32,177,113,5,13,42,21,31,10,d9e08e872c69e5acfed2a93ec6f6d623cfd0c680
ICLR_2019_2_content.json,2019,Deterministic Variational Inference for Robust Bayesian Neural Networks,40,14,10,1,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Accept (Oral),Accepted,7,7,7,7,good,ICLR_2019_2_paper.json,0,0,5,2,4,0,0,4,0,1,0,7,2,0,3,0,1,0,3,32,1,1,19,6,2,82,5,18,3,21,1,0,1,1,2,0,5,1,43,212,115,3,26,36,28,23,11,b2f9c202a25ad6dc3472a2b2e23b1181225fef3d
ICLR_2019_13_content.json,2019,GENERATING HIGH FIDELITY IMAGES WITH SUBSCALE PIXEL NETWORKS AND MULTIDIMENSIONAL UPSCALING,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,9,10,7,8.67,good,ICLR_2019_13_paper.json,1,0,2,4,0,1,0,3,0,2,0,0,0,0,1,0,1,1,6,22,5,0,16,13,0,21,1,5,2,4,1,0,0,0,2,0,0,0,37,107,116,4,32,25,36,19,6,7d3ab2a839b077a318022f7842225db55033b2c3
ICLR_2019_195_content.json,2019,Boosting Robustness Certification of Neural Networks,31,23,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,5,6,5,good,ICLR_2019_195_paper.json,0,0,1,4,0,2,2,3,1,0,0,3,1,0,1,1,2,0,4,25,0,0,19,3,1,52,2,19,1,11,2,2,1,2,1,1,2,1,37,157,116,0,13,43,36,25,8,4963fe1027aebe63217bd2904decf24f59379e1f
ICLR_2019_7_content.json,2019,Learning Protein Structure with a Differentiable Simulator,50,20,4,3,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Accept (Oral),Accepted,6,7,6,6.33,good,ICLR_2019_7_paper.json,1,0,5,3,2,6,1,7,0,0,1,2,0,0,1,0,3,1,5,38,14,0,33,8,3,62,2,7,4,4,1,0,0,0,0,0,0,1,70,209,116,3,13,43,36,28,3,5909909bd3f6d6d15d5c8d9a64c8031cddf604db
ICLR_2019_499_content.json,2019,Global-to-local Memory Pointer Networks for Task-Oriented Dialogue,33,18,0,6,3,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,8,8,5,7,good,ICLR_2019_499_paper.json,0,0,7,1,0,0,2,2,1,1,0,6,2,0,0,1,0,1,5,29,2,2,14,12,0,23,1,5,1,7,2,0,2,3,3,1,1,2,53,134,116,1,16,39,35,30,9,924acc8b76779a5211cc04bbe6cf13bd0bc6e7f8
ICLR_2019_500_content.json,2019,InstaGAN: Instance-aware Image-to-Image Translation,47,33,25,0,7,0,0,2,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2019_500_paper.json,0,0,2,2,0,2,3,5,0,1,1,4,1,0,0,0,0,0,2,23,0,2,8,3,0,54,1,14,1,14,3,1,2,3,2,0,2,5,26,141,117,0,27,46,35,15,6,45505cab8f90fb82e7da04d92d5dc63437bfcab7
ICLR_2019_174_content.json,2019,Learning to Understand Goal Specifications by Modelling Reward,38,17,6,5,3,4,6,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_174_paper.json,0,0,4,3,2,1,1,4,1,0,0,3,1,0,1,0,1,1,2,25,7,2,23,26,0,53,1,21,2,16,4,1,3,0,3,0,3,4,68,237,118,7,18,34,26,35,9,4a4b71ff918ca8eeffa5dfe66be2db7fcc1291da
ICLR_2019_96_content.json,2019,Spherical CNNs on Unstructured Grids,42,23,7,3,7,1,0,1,8,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_96_paper.json,0,2,2,0,1,1,4,10,0,2,0,9,0,1,0,0,0,1,1,34,4,3,8,3,1,48,1,24,2,10,0,0,1,0,1,0,2,1,32,141,118,3,20,34,31,29,14,4aa2c7ab9646b9f988d2dd2e2375060b3158dc2a
ICLR_2019_39_content.json,2019,ALISTA: Analytic Weights Are As Good As Learned Weights in LISTA,42,18,4,1,2,1,3,1,5,0,0,0,0,0,3,1,0,0,0,9,0,0,0,0,Accept (Poster),Accepted,7,9,10,8.67,good,ICLR_2019_39_paper.json,1,0,6,0,1,6,2,2,1,2,0,3,2,0,3,0,2,0,3,34,7,4,24,9,0,78,4,11,4,6,2,1,6,2,4,3,5,1,141,312,119,6,13,34,37,32,7,e15e022cb7874912313e2601d38b944fc93bbdd9
ICLR_2019_422_content.json,2019,RelGAN: Relational Generative Adversarial Networks for Text Generation,33,18,19,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2019_422_paper.json,0,2,3,2,4,3,1,8,0,2,0,9,4,1,2,0,3,0,3,47,1,3,29,2,2,25,1,14,0,15,2,0,1,1,3,0,2,1,33,135,120,2,16,45,34,31,12,0e8b9dc48e4c8be508a7797fd7742506fe59875c
ICLR_2019_428_content.json,2019,InfoBot: Transfer and Exploration via the Information Bottleneck,51,23,12,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,7,3,5.67,good,ICLR_2019_428_paper.json,2,0,4,0,2,6,5,14,0,1,0,7,0,0,0,0,2,0,2,45,2,1,15,21,1,56,5,37,2,17,0,2,3,2,0,1,3,4,63,235,122,1,31,44,24,29,6,bf7f1ada5feecc0992f71b39c1ebeccb19ae631b
ICLR_2019_69_content.json,2019,Janossy Pooling: Learning Deep Permutation-Invariant Functions for Variable-Size Inputs,49,25,10,4,7,4,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,5,7,8,6.67,good,ICLR_2019_69_paper.json,3,0,3,4,2,4,8,1,3,0,0,8,1,0,1,0,3,1,7,49,4,4,40,7,1,57,3,11,7,2,2,1,1,1,1,0,1,2,93,238,123,4,25,34,31,32,5,950a9b1b4c13812c54d0f754b2f5045c96a12778
ICLR_2019_432_content.json,2019,Regularized Learning for  Domain Adaptation under Label Shifts,46,5,7,0,6,5,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_432_paper.json,0,0,4,2,0,4,4,5,0,0,0,5,2,0,4,0,1,0,7,38,3,0,38,4,2,72,5,17,2,13,2,0,2,0,0,2,5,0,88,255,124,1,14,46,34,33,15,6d64363e52cd7ecad99d7ce6ae849f245dfbbf92
ICLR_2019_95_content.json,2019,Structured Adversarial Attack:  Towards General Implementation and Better Interpretability,45,22,15,3,4,2,1,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_95_paper.json,0,0,6,2,0,6,1,14,0,3,0,4,1,0,1,0,2,1,7,48,1,3,22,9,2,46,1,4,2,18,0,0,4,1,3,0,2,2,64,184,124,0,30,31,35,30,13,5bc67a8a47c796053d5ed77aaecd3cbbd4c5d4c1
ICLR_2019_203_content.json,2019,Learning Mixed-Curvature Representations in Product Spaces,46,21,4,0,4,3,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_203_paper.json,0,1,1,1,2,1,0,3,2,0,0,8,3,0,0,0,0,0,9,31,10,3,12,8,3,85,3,13,0,14,2,0,0,0,1,0,0,1,145,300,125,1,19,30,43,36,18,779ad52e8c27b77c10d14d536133da61c2c1f9b2
ICLR_2019_420_content.json,2019,BabyAI: A Platform to Study the Sample Efficiency of Grounded Language Learning,44,13,12,6,5,3,8,0,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,1,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_420_paper.json,0,0,5,1,0,2,0,5,0,0,0,2,0,0,0,0,2,0,4,21,10,3,26,14,1,47,0,19,3,3,3,4,1,0,4,0,0,2,65,205,125,0,14,30,39,47,13,1b19f433a3e8497e9d9bd67efb108521d16b5b85
ICLR_2019_485_content.json,2019,Differentiable Learning-to-Normalize via Switchable Normalization,36,19,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_485_paper.json,1,0,5,2,0,3,4,5,0,2,0,2,4,1,1,1,1,0,7,39,2,3,29,16,0,24,1,15,1,11,2,3,8,1,8,6,3,3,80,216,125,3,39,38,25,23,11,e936def63d29c8e3d4b99788ee7290ff6274911a
ICLR_2019_477_content.json,2019,Learning when to Communicate at Scale in Multiagent Cooperative and Competitive Tasks,35,13,3,4,7,3,2,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_477_paper.json,0,2,2,0,3,0,1,6,1,0,0,4,2,1,2,1,2,0,3,30,1,2,38,8,1,31,2,15,1,11,2,1,3,3,6,9,2,4,76,216,126,2,16,25,36,52,13,320f80ad1a95de5824b9477c4e3cec37ee007d10
ICLR_2019_476_content.json,2019,Deep learning generalizes because the parameter-function map is biased towards simple functions,92,43,14,3,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,Accept (Poster),Accepted,7,5,4,5.33,good,ICLR_2019_476_paper.json,2,1,20,1,3,4,4,6,0,1,1,7,1,0,12,0,0,0,14,77,2,1,55,6,3,62,2,25,2,17,4,2,0,1,3,0,2,1,88,276,127,5,20,28,44,35,11,7a327286d3549be1607c1ce153b041b08be151f8
ICLR_2019_323_content.json,2019,The Unusual Effectiveness of Averaging in GAN Training,33,23,6,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,5,6,5.67,good,ICLR_2019_323_paper.json,1,0,5,0,1,0,2,4,0,0,0,5,1,0,0,0,3,0,8,30,0,1,17,2,2,23,0,16,0,8,1,0,3,1,1,1,0,0,42,118,127,11,31,28,40,19,13,fed5546113d945807e2f24317c0e560d1d21068c
ICLR_2019_49_content.json,2019,Preventing Posterior Collapse with delta-VAEs,42,22,10,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_49_paper.json,3,0,5,1,2,0,2,9,0,0,0,6,0,0,1,0,5,1,6,41,0,0,25,1,2,31,0,17,2,18,4,1,1,0,2,1,4,6,30,145,127,0,21,35,37,32,8,12e524ff107ede4e653ad06391be9585ad8d5fa0
ICLR_2019_82_content.json,2019,Generative Code Modeling with Graphs,26,12,1,4,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_82_paper.json,2,0,3,1,1,1,3,4,3,0,0,11,0,0,0,0,4,2,4,39,0,0,17,8,1,50,4,13,9,4,1,2,1,2,1,0,3,0,43,159,128,6,15,47,33,27,11,75c0d369c7151b925155cfe1b3f01dd7d0503981
ICLR_2019_396_content.json,2019,Unsupervised Control Through Non-Parametric Discriminative Rewards,44,21,12,4,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,8,5,6.67,good,ICLR_2019_396_paper.json,5,1,5,4,1,3,5,8,1,1,1,13,0,0,1,0,2,2,0,53,4,2,19,20,0,47,2,15,0,10,1,1,0,1,0,1,1,5,34,163,128,2,27,29,41,31,9,15819e90da9565c1eefc7c5e5d5a1f94767cdd04
ICLR_2019_398_content.json,2019,Riemannian Adaptive Optimization Methods,33,14,4,2,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_398_paper.json,0,1,2,2,3,2,1,3,0,0,1,7,0,0,1,0,1,0,6,30,8,0,16,9,1,23,2,4,2,8,0,0,1,1,0,1,2,0,56,134,130,5,25,38,30,36,19,1f992463673ebd65840fe8d763da98dc94e04c17
ICLR_2019_360_content.json,2019,A Mean Field Theory of Batch Normalization,28,18,10,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_360_paper.json,1,1,3,0,1,7,0,0,1,0,0,4,0,0,4,0,1,0,6,29,12,2,81,13,0,222,6,20,6,3,2,1,0,2,5,0,17,1,374,767,130,4,35,49,31,15,10,e5b7c1ce5a46e059fce96249c0c034afdd3c287a
ICLR_2019_86_content.json,2019,Excessive Invariance Causes Adversarial Vulnerability,47,28,12,10,8,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_86_paper.json,1,1,13,3,3,6,3,7,0,0,0,3,0,0,0,0,3,0,5,48,3,1,25,7,2,55,1,15,3,7,1,0,1,1,0,0,3,0,34,159,130,1,37,46,24,23,7,67b72e427187b1113c787f9265926322e3d123e8
ICLR_2019_481_content.json,2019,Defensive Quantization: When Efficiency Meets Robustness,34,16,25,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_481_paper.json,2,0,1,1,5,3,6,6,1,3,0,3,2,0,3,0,0,1,4,41,2,0,29,9,2,35,6,11,2,14,0,1,1,1,2,1,1,1,40,158,133,0,16,38,50,33,10,807c99cae733cf3119d5bcd31b340bdc2885dcc5
ICLR_2019_197_content.json,2019,Towards Understanding Regularization in Batch Normalization,46,24,12,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Accept (Poster),Accepted,5,6,6,5.67,good,ICLR_2019_197_paper.json,3,0,12,6,0,1,1,2,0,0,0,7,1,0,6,0,1,4,13,57,1,1,29,15,0,54,1,17,2,7,1,1,0,2,6,2,4,1,139,283,133,5,21,45,35,29,8,9fa42ea422fe1729e04a98fa8072a7b48ce91bc8
ICLR_2019_361_content.json,2019,Learning Exploration Policies for Navigation,39,21,5,6,3,1,0,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,3,7,5.67,good,ICLR_2019_361_paper.json,0,0,2,2,1,0,4,9,1,0,0,6,1,0,1,0,0,1,5,33,3,1,21,16,3,61,2,25,2,8,2,0,0,1,2,1,4,4,50,206,134,2,11,39,38,49,13,48182d7620a9278d7e9cd880a961fa14d22a0281
ICLR_2019_498_content.json,2019,AntisymmetricRNN: A Dynamical System View on Recurrent Neural Networks,50,19,11,4,4,10,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_498_paper.json,0,1,7,1,3,2,2,3,0,0,0,8,0,0,2,0,1,0,5,35,6,2,28,9,2,30,0,4,1,2,2,3,0,0,2,2,2,0,70,165,134,4,18,34,47,34,13,e2c8a6b49cd999b16ac4dcfdc375563a6932b1c7
ICLR_2019_235_content.json,2019,Deep reinforcement learning with relational inductive biases,49,35,27,3,5,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_235_paper.json,0,0,4,2,0,0,2,4,0,4,1,3,0,0,0,0,2,1,7,30,2,0,23,12,1,23,1,6,1,8,1,0,5,0,1,0,2,1,67,154,135,1,31,43,33,29,9,9ea92ebeb7462f2db346cfa3281ad7497b1063d6
ICLR_2019_479_content.json,2019,DPSNet: End-to-end Deep Plane Sweep Stereo,41,18,0,1,3,0,0,0,10,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,Accept (Poster),Accepted,6,7,6,6.33,good,ICLR_2019_479_paper.json,1,1,2,0,0,1,3,9,1,0,0,10,3,0,1,0,0,3,5,40,0,2,7,12,2,20,2,9,0,5,1,1,5,0,2,1,1,3,27,100,136,0,24,37,41,39,21,01dd15f339e8da4eb9a23e47983c1b7c480c7196
ICLR_2019_389_content.json,2019,A Closer Look at Deep Learning Heuristics: Learning rate restarts Warmup and Distillation,35,23,21,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,4,7,6,5.67,good,ICLR_2019_389_paper.json,3,1,9,0,1,1,1,6,0,0,0,7,1,1,3,0,2,1,3,40,1,5,22,5,0,36,0,17,1,11,1,1,0,0,8,0,2,0,36,146,136,0,17,40,40,45,18,c4ab32dc966bff2de35723374f7410eeab85053f
ICLR_2019_278_content.json,2019,L-Shapley and C-Shapley: Efficient Model Interpretation for Structured Data,27,7,4,1,3,2,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,3,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_278_paper.json,2,1,1,4,3,5,0,4,0,1,0,3,2,0,1,0,1,0,10,38,3,6,62,14,1,78,3,15,4,8,2,1,4,1,7,1,3,1,133,347,136,2,23,38,40,38,13,85634f8a458f13d7cb80e946eec23880295ba1a3
ICLR_2019_19_content.json,2019,Learning Robust Representations by Projecting Superficial Statistics Out,49,16,13,0,4,5,0,4,1,0,0,0,2,0,0,1,1,0,0,5,0,0,0,2,Accept (Oral),Accepted,7,7,9,7.67,good,ICLR_2019_19_paper.json,1,1,2,0,3,1,4,7,1,0,0,0,0,0,3,0,1,0,4,28,3,1,17,3,3,45,0,20,1,4,2,0,1,2,1,3,3,1,29,139,137,0,16,32,56,35,13,96b32b204a62777bef66eea595de2c47b4e9d6e9
ICLR_2019_149_content.json,2019,Near-Optimal Representation Learning for Hierarchical Reinforcement Learning,35,12,10,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,7,9,8,good,ICLR_2019_149_paper.json,0,0,2,2,4,1,4,1,0,1,0,0,0,1,0,0,5,0,3,24,3,0,17,7,0,63,1,11,3,8,0,1,0,1,0,0,4,3,54,176,139,1,35,28,49,32,9,e4a89a978f747d0b548f5887b2380c5f618061f0
ICLR_2019_74_content.json,2019,signSGD with Majority Vote is Communication Efficient and Fault Tolerant,23,13,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_74_paper.json,1,0,4,1,3,4,0,3,0,1,0,6,0,0,2,0,0,0,7,32,3,0,29,8,0,58,0,9,3,7,3,0,0,1,1,2,2,0,62,188,139,1,17,47,41,39,12,dbca9dbe14e9933515d2005dc1163ae2c24d9afd
ICLR_2019_440_content.json,2019,Hyperbolic Attention Networks,48,16,11,2,8,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_440_paper.json,2,1,3,3,2,3,2,6,0,4,0,6,0,0,1,0,3,2,2,40,6,3,11,4,0,42,2,15,3,9,1,0,1,0,0,0,1,0,36,134,139,9,24,24,46,40,14,ebff4eb2f94dcf38171a5ca6a24ee95bc8e88c10
ICLR_2019_217_content.json,2019,Systematic Generalization: What Is Required and Can It Be Learned?,34,18,0,4,4,3,1,2,3,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,Accept (Poster),Accepted,6,6,4,5.33,good,ICLR_2019_217_paper.json,4,0,8,3,1,0,1,3,0,0,0,5,5,0,2,1,1,2,1,37,2,2,38,4,2,45,2,15,0,17,3,1,1,1,0,0,4,6,33,176,141,2,22,46,44,32,12,6c7494a47cc5421a7b636c244e13586dc2dab007
ICLR_2019_352_content.json,2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets,44,18,21,0,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_352_paper.json,2,0,2,1,1,2,2,2,0,1,0,6,0,0,1,0,1,1,2,24,2,3,20,5,0,47,2,8,1,2,1,1,0,1,1,0,2,1,115,212,143,1,16,44,33,60,20,1631669105a6ffdbae94a692929bac74cf6b809d
ICLR_2019_151_content.json,2019,Structured Neural Summarization,46,30,12,3,3,3,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_151_paper.json,1,0,4,2,5,0,5,14,2,4,0,6,0,0,0,0,1,0,0,44,4,0,17,7,3,31,5,12,6,12,4,0,0,0,4,1,1,1,45,153,147,1,13,47,50,38,19,2225b7c480dc627e68f03e5321383f27e12cb1d7
ICLR_2019_199_content.json,2019,Predicting the Generalization Gap in Deep Networks with Margin Distributions,31,14,13,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,5,9,6.67,good,ICLR_2019_199_paper.json,0,0,1,2,2,3,2,6,1,2,0,5,0,1,2,0,0,0,6,33,0,4,21,3,0,34,2,20,5,8,0,0,3,0,0,3,1,0,60,164,148,3,22,39,45,39,13,e3c6d32182992310b802ec0a2c261358e72487ae
ICLR_2019_65_content.json,2019,Non-vacuous Generalization Bounds at the ImageNet Scale: a PAC-Bayesian Compression Approach,38,18,0,6,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_65_paper.json,1,1,7,1,1,3,6,10,0,0,0,6,2,0,1,0,3,2,4,48,4,3,17,8,3,68,7,17,3,11,0,1,1,0,1,1,1,1,55,202,148,5,45,32,38,32,12,74fe26e60f04055af52a88a513a1d6229ade5781
ICLR_2019_44_content.json,2019,Neural Logic Machines,71,24,0,12,8,4,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,7,5,6,good,ICLR_2019_44_paper.json,4,1,4,1,1,2,5,6,4,0,0,3,1,0,1,0,0,1,11,45,5,4,26,16,0,82,5,13,7,9,3,1,0,0,1,0,4,2,120,298,148,1,18,42,54,38,15,3a6447361b20c249f5306ae17dee43f645430e31
ICLR_2019_268_content.json,2019,Deep Online Learning Via Meta-Learning: Continual Adaptation for Model-Based RL,37,13,5,1,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_268_paper.json,1,0,5,1,0,0,2,5,0,0,0,3,0,0,1,0,1,1,3,23,2,1,25,16,1,47,1,19,5,13,1,0,1,0,1,0,0,3,44,180,148,2,26,45,36,45,12,30a8aaa0a69e27502377d5d982c9c8d030498fbb
ICLR_2019_272_content.json,2019,Variational Discriminator Bottleneck: Improving Imitation Learning Inverse RL and GANs by Constraining Information Flow,48,29,3,4,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Accept (Poster),Accepted,6,10,8,8,good,ICLR_2019_272_paper.json,0,0,6,5,1,2,5,15,4,2,0,6,1,1,1,0,1,1,11,62,1,3,20,16,3,33,1,26,6,9,3,1,4,4,1,1,1,2,72,207,149,5,35,52,33,28,13,9385a155c5245420a7c70c867d9fea6088a9b2d5
